"","longitude","latitude","year","month","day","dataname"
"900",-109.779371,35.066816,2016,8,24,"gbif_with_na"
"901",-109.205589,31.883447,2016,8,12,"gbif_with_na"
"902",-109.205639,31.88333,2016,8,12,"gbif_with_na"
"903",NA,NA,2016,8,28,"gbif_with_na"
"904",-110.980446,32.339233,2016,9,17,"gbif_with_na"
"905",-111.168077,32.243605,2016,9,28,"gbif_with_na"
"906",-111.76698,34.646605,2016,9,22,"gbif_with_na"
"907",-110.942835,32.281282,2016,9,9,"gbif_with_na"
"908",NA,NA,2016,9,9,"gbif_with_na"
"909",-111.601188,35.223558,2016,9,16,"gbif_with_na"
"910",-110.237021,32.338962,2016,9,20,"gbif_with_na"
"911",-111.168118,32.242508,2016,10,28,"gbif_with_na"
"912",-112.746668,34.224818,2016,10,8,"gbif_with_na"
"913",-112.035714,33.312262,2016,11,25,"gbif_with_na"
"914",-110.981765,32.339574,2016,11,23,"gbif_with_na"
"915",-112.092876,36.099971,2016,12,3,"gbif_with_na"
"916",-110.926479,32.221743,2015,1,28,"gbif_with_na"
"917",-112.5,34.885931,2015,5,30,"gbif_with_na"
"918",-111.826996,36.03761,2015,7,16,"gbif_with_na"
"919",-110.228013,31.380283,2015,7,31,"gbif_with_na"
"920",-112.140435,36.055952,2015,8,3,"gbif_with_na"
"921",-110.279332,31.414476,2015,8,29,"gbif_with_na"
"922",-112.142714,36.056402,2015,9,5,"gbif_with_na"
"923",-112.14405,36.056786,2015,9,7,"gbif_with_na"
"924",-112.142399,36.055898,2015,9,7,"gbif_with_na"
"925",-112.1394,36.055783,2015,9,8,"gbif_with_na"
"926",-112.138934,36.055472,2015,9,8,"gbif_with_na"
"927",-112.143768,36.0563,2015,9,8,"gbif_with_na"
"928",-112.143258,36.056471,2015,9,8,"gbif_with_na"
"929",-112.139405,36.055537,2015,9,8,"gbif_with_na"
"930",-112.142893,36.056737,2015,9,8,"gbif_with_na"
"931",-112.13358,36.049812,2015,9,8,"gbif_with_na"
"932",-112.133465,36.049719,2015,9,8,"gbif_with_na"
"933",-112.141941,36.055847,2015,9,8,"gbif_with_na"
"934",-111.82588,36.043868,2015,9,11,"gbif_with_na"
"935",-112.142899,36.05689,2015,9,13,"gbif_with_na"
"936",-112.14297,36.055518,2015,9,13,"gbif_with_na"
"937",-112.144854,36.054796,2015,9,13,"gbif_with_na"
"938",-112.144705,36.053607,2015,9,13,"gbif_with_na"
"939",-112.144767,36.053962,2015,9,13,"gbif_with_na"
"940",-112.145809,36.054459,2015,9,13,"gbif_with_na"
"941",-112.144721,36.053562,2015,9,13,"gbif_with_na"
"942",-112.146175,36.056105,2015,9,13,"gbif_with_na"
"943",-112.140929,36.056103,2015,9,13,"gbif_with_na"
"944",-112.142396,36.055967,2015,9,13,"gbif_with_na"
"945",-112.139296,36.055596,2015,9,13,"gbif_with_na"
"946",-112.130159,36.033705,2015,9,18,"gbif_with_na"
"947",-112.129952,36.033938,2015,9,18,"gbif_with_na"
"948",-112.128843,36.034186,2015,9,18,"gbif_with_na"
"949",-112.128906,36.033196,2015,9,18,"gbif_with_na"
"950",-112.129981,36.033513,2015,9,18,"gbif_with_na"
"951",-112.138819,36.047637,2015,9,20,"gbif_with_na"
"952",-112.139738,36.050608,2015,9,20,"gbif_with_na"
"953",-112.139694,36.050596,2015,9,20,"gbif_with_na"
"954",-112.140879,36.048477,2015,9,26,"gbif_with_na"
"955",-112.14207,36.05457,2015,9,26,"gbif_with_na"
"956",-112.14282,36.056997,2015,9,26,"gbif_with_na"
"957",-112.142711,36.051607,2015,9,26,"gbif_with_na"
"958",-112.143052,36.057276,2015,9,26,"gbif_with_na"
"959",-112.14613,36.056082,2015,9,26,"gbif_with_na"
"960",-112.139864,36.057015,2015,9,26,"gbif_with_na"
"961",-112.144164,36.056838,2015,9,26,"gbif_with_na"
"962",-112.1444,36.05715,2015,9,26,"gbif_with_na"
"963",-112.137999,36.054743,2015,9,26,"gbif_with_na"
"964",-112.143901,36.05672,2015,9,26,"gbif_with_na"
"965",-112.143029,36.057332,2015,9,26,"gbif_with_na"
"966",-112.139252,36.055159,2015,9,26,"gbif_with_na"
"967",-112.144785,36.056451,2015,9,26,"gbif_with_na"
"968",-112.138689,36.054895,2015,9,26,"gbif_with_na"
"969",-112.139231,36.055239,2015,9,26,"gbif_with_na"
"970",-112.138772,36.055481,2015,9,26,"gbif_with_na"
"971",-112.137209,36.050615,2015,9,26,"gbif_with_na"
"972",-112.139255,36.055186,2015,9,26,"gbif_with_na"
"973",-112.141841,36.045993,2015,9,27,"gbif_with_na"
"974",-112.142002,36.046789,2015,9,27,"gbif_with_na"
"975",-112.109315,36.058839,2015,9,27,"gbif_with_na"
"976",-112.103353,36.051089,2015,9,27,"gbif_with_na"
"977",-112.1087,36.058982,2015,9,27,"gbif_with_na"
"978",-112.13132,36.056345,2015,9,29,"gbif_with_na"
"979",-112.131203,36.056416,2015,9,29,"gbif_with_na"
"980",-112.131345,36.056645,2015,9,29,"gbif_with_na"
"981",-112.130959,36.056403,2015,9,29,"gbif_with_na"
"982",-112.130145,36.057048,2015,9,29,"gbif_with_na"
"983",-112.142428,36.056291,2015,9,30,"gbif_with_na"
"984",-112.131057,36.056788,2015,9,29,"gbif_with_na"
"985",-111.197225,32.2547,2015,10,25,"gbif_with_na"
"986",-109.336944,31.759167,2015,10,10,"gbif_with_na"
"987",-112.073498,33.333631,2014,1,20,"gbif_with_na"
"988",NA,NA,2014,4,6,"gbif_with_na"
"989",-112.109068,36.05909,2014,7,28,"gbif_with_na"
"990",-112.110608,36.059743,2014,8,23,"gbif_with_na"
"991",-112.120675,33.86246,2014,8,5,"gbif_with_na"
"992",-112.135767,36.056605,2014,8,23,"gbif_with_na"
"993",-112.179658,36.023655,2014,9,6,"gbif_with_na"
"994",-110.514526,31.542872,2014,9,22,"gbif_with_na"
"995",-112.16623,36.036879,2014,9,2,"gbif_with_na"
"996",-112.02328,34.777871,2014,10,8,"gbif_with_na"
"997",NA,NA,2014,10,25,"gbif_with_na"
"998",NA,NA,2014,11,2,"gbif_with_na"
"999",-112.694825,33.933081,2014,12,14,"gbif_with_na"
"1000",-112.881747,31.994459,2013,1,18,"gbif_with_na"
"1001",-109.205775,31.88349,2013,7,20,"gbif_with_na"
"1002",-110.514526,31.542872,2013,9,15,"gbif_with_na"
"1003",-111.631941,33.848425,2013,9,29,"gbif_with_na"
"1004",NA,NA,2013,10,12,"gbif_with_na"
"1005",-111.945337,33.461184,2013,10,20,"gbif_with_na"
"1006",-111.159153,33.279397,2013,11,16,"gbif_with_na"
"1007",-110.349922,31.555216,2012,9,9,"gbif_with_na"
"1008",-110.883876,32.217753,2012,10,12,"gbif_with_na"
"1009",-111.93542,36.145829,2011,8,1,"gbif_with_na"
"1010",-110.658663,31.659633,2011,9,21,"gbif_with_na"
"1011",-109.116075,31.898187,2011,10,24,"gbif_with_na"
"1012",-110.987813,32.207064,2011,12,29,"gbif_with_na"
"1013",NA,NA,2010,12,11,"gbif_with_na"
"1014",NA,NA,2010,12,11,"gbif_with_na"
"1015",-111.030063,32.262567,2009,10,2,"gbif_with_na"
"1016",NA,NA,2008,4,18,"gbif_with_na"
"1017",NA,NA,2008,4,18,"gbif_with_na"
"1018",-111.445312,34.533712,2008,9,14,"gbif_with_na"
"1019",-109.287508,31.900667,2007,9,1,"gbif_with_na"
"1020",-109.319136,33.514939,2006,9,17,"gbif_with_na"
"1021",-111.365575,31.592582,2006,9,10,"gbif_with_na"
"1022",-111.9442,33.4635,2005,4,16,"gbif_with_na"
"1023",-112.023672,33.312032,2005,4,14,"gbif_with_na"
"1024",-111.754442,34.646845,2003,9,24,"gbif_with_na"
"1025",NA,NA,2003,10,9,"gbif_with_na"
"1026",NA,NA,2003,10,9,"gbif_with_na"
"1027",NA,NA,2003,10,9,"gbif_with_na"
"1028",NA,NA,2003,10,9,"gbif_with_na"
"1029",-112.095231,36.100711,2003,11,5,"gbif_with_na"
"1030",-112.089027,36.099136,2000,4,27,"gbif_with_na"
"1031",-110.1067,31.4383,2000,9,23,"gbif_with_na"
"1032",-110.1067,31.4383,2000,9,23,"gbif_with_na"
"1033",-110.2567,31.4533,2000,9,5,"gbif_with_na"
"1034",-110.1067,31.4383,2000,9,23,"gbif_with_na"
"1035",-110.1067,31.4383,2000,9,23,"gbif_with_na"
"1036",-110.1067,31.4383,2000,9,23,"gbif_with_na"
"1037",-110.3467,31.965,2000,10,31,"gbif_with_na"
"1038",-112.686857,36.216649,2000,12,11,"gbif_with_na"
"1039",-112.2385416667,33.5788166667,2022,10,10,"inat"
"1040",-112.0601367,34.7951751,2022,10,10,"inat"
"1041",-111.9680619,33.4919386,2022,10,9,"inat"
"1042",-111.1663666667,32.243625,2022,10,7,"inat"
"1043",-112.6947166667,33.9328616667,2022,10,9,"inat"
"1044",-110.9083122125,32.248475434,2021,10,6,"inat"
"1045",-111.8447711278,33.4053555516,2022,10,7,"inat"
"1046",-112.694795,33.9327616667,2022,10,8,"inat"
"1047",-110.9016716667,32.2256866667,2022,10,8,"inat"
"1048",-111.9680538586,33.4919217163,2022,10,8,"inat"
"1049",-112.0292007,34.7639129,2022,10,8,"inat"
"1050",-111.9680935205,33.4916564161,2022,10,7,"inat"
"1051",-111.9573164167,33.8826335768,2022,10,7,"inat"
"1052",-109.5089347796,31.5914034554,2022,10,6,"inat"
"1053",-111.0378945,32.3129633333,2022,10,3,"inat"
"1054",-112.6944003711,33.9321392557,2022,10,7,"inat"
"1055",-110.991550561,32.4314848435,2022,10,7,"inat"
"1056",-112.69465,33.93285,2022,10,6,"inat"
"1057",-111.7768140388,34.7787420985,2022,9,20,"inat"
"1058",-111.7768140388,34.7787420985,2022,9,20,"inat"
"1059",-111.9030492,33.8254961,2022,10,5,"inat"
"1060",-111.6701923,33.7667952,2022,10,5,"inat"
"1061",-112.1410751343,36.0563354492,2022,10,5,"inat"
"1062",-111.8572716498,33.5595551833,2022,10,3,"inat"
"1063",-111.8255256018,33.5473511488,2022,10,3,"inat"
"1064",-112.1748669146,36.8771010249,2022,10,3,"inat"
"1065",-109.5090801911,31.5914437682,2022,9,29,"inat"
"1066",-110.90168,32.22572,2022,10,2,"inat"
"1067",-111.9682889223,33.4918825876,2022,10,2,"inat"
"1068",-111.2526559,31.5295237,2022,10,1,"inat"
"1069",-111.233575,34.7270966667,2022,9,30,"inat"
"1070",-112.0586751997,34.7955387,2022,10,1,"inat"
"1071",-112.0588419722,34.7955789722,2022,10,1,"inat"
"1072",-110.5277127,31.5619333,2022,9,30,"inat"
"1073",-111.8861099059,33.5865119401,2022,9,29,"inat"
"1074",-111.6681169966,33.726785317,2022,9,29,"inat"
"1075",-112.1871032728,33.7258885345,2022,9,27,"inat"
"1076",-110.3279333254,31.5846989441,2022,9,28,"inat"
"1077",-110.1387569849,31.5385726095,2022,9,28,"inat"
"1078",-109.0501256475,31.8562006939,2022,8,23,"inat"
"1079",-109.0542455205,31.8588251456,2022,8,23,"inat"
"1080",-111.9459734997,33.4617505,2022,9,26,"inat"
"1081",-111.9459734997,33.4617505,2022,9,26,"inat"
"1082",-111.7343480928,33.7279883062,2022,9,25,"inat"
"1083",-112.1225670745,33.7295753051,2022,9,25,"inat"
"1084",-110.8800869,31.7250875,2022,9,20,"inat"
"1085",-112.1440769304,36.0609342627,2022,9,24,"inat"
"1086",-112.0995089216,36.431700681,2022,7,15,"inat"
"1087",-111.9423,33.4604116667,2022,9,22,"inat"
"1088",-111.6579997,35.1780151997,2022,9,12,"inat"
"1089",-111.9867643979,33.7656719142,2022,9,20,"inat"
"1090",-111.6084902778,35.2139090833,2022,9,19,"inat"
"1091",-112.0225881704,33.3303952744,2022,9,16,"inat"
"1092",-111.94264099,33.4604501222,2022,9,15,"inat"
"1093",-110.466938181,31.4448943297,2022,9,14,"inat"
"1094",-110.1421043817,31.5422301621,2022,9,14,"inat"
"1095",-112.1097791563,36.0586597891,2022,9,12,"inat"
"1096",-111.6617283333,35.1897166667,2022,9,11,"inat"
"1097",-112.3070416667,34.6034138889,2022,9,11,"inat"
"1098",-110.9499882907,32.2329883608,2021,10,27,"inat"
"1099",-110.0311445,34.2534416667,2022,9,10,"inat"
"1100",-111.7313793955,35.160982674,2022,9,9,"inat"
"1101",-109.3012696029,34.1889520666,2022,9,7,"inat"
"1102",-109.352495,34.0546333333,2022,8,16,"inat"
"1103",-109.3522033333,34.0543528333,2022,8,16,"inat"
"1104",-109.3963916667,34.200205,2022,8,16,"inat"
"1105",-110.14179509,31.54776037,2022,9,5,"inat"
"1106",-111.0153610468,31.7959769973,2022,9,5,"inat"
"1107",-111.1736324595,31.7627576481,2022,9,4,"inat"
"1108",-111.4567799494,34.3202787246,2022,9,4,"inat"
"1109",-113.7231533333,35.2094083333,2022,9,3,"inat"
"1110",-109.78018,35.0662083333,2022,9,1,"inat"
"1111",-111.9500756284,33.8963956649,2022,8,31,"inat"
"1112",-110.1418083333,31.5476972222,2022,8,30,"inat"
"1113",-111.6594865031,35.1778088772,2022,8,29,"inat"
"1114",-112.1206613817,36.0548177222,2022,8,30,"inat"
"1115",-109.2052833333,31.8832283333,2022,8,26,"inat"
"1116",-112.1201189888,36.0558536835,2022,8,25,"inat"
"1117",-110.961095589,31.8976109668,2022,8,23,"inat"
"1118",-109.7802966667,35.0661861667,2022,8,24,"inat"
"1119",-110.703375,32.8368222222,2022,8,24,"inat"
"1120",-111.3783206418,35.0133722948,2022,8,16,"inat"
"1121",-109.20765,31.8828133333,2022,8,20,"inat"
"1122",-110.9017116667,32.22577,2022,8,20,"inat"
"1123",-111.015728773,31.7960318559,2022,8,20,"inat"
"1124",-112.1093109,36.0591278,2022,8,17,"inat"
"1125",-109.2398694444,31.5940694444,2022,8,17,"inat"
"1126",-109.205595,31.8834966667,2022,8,14,"inat"
"1127",-113.0070416667,35.4670694444,2022,8,17,"inat"
"1128",-111.6566083333,35.1762866667,2022,8,15,"inat"
"1129",-111.66822226,35.16926546,2022,8,14,"inat"
"1130",-109.2059141814,31.883157919,2022,8,3,"inat"
"1131",-109.9161916667,31.44392,2022,8,13,"inat"
"1132",-110.884474,31.738657,2021,9,4,"inat"
"1133",-112.1402472222,36.0571055556,2022,8,12,"inat"
"1134",-109.1939249921,31.8988013834,2022,8,8,"inat"
"1135",-112.1206426901,36.0546036903,2022,8,10,"inat"
"1136",-112.1329194572,35.9718395396,2022,8,9,"inat"
"1137",-111.6671942174,35.1704685848,2022,8,9,"inat"
"1138",-110.7577583333,32.2053083333,2021,9,1,"inat"
"1139",-112.1371585995,36.0498007298,2022,8,7,"inat"
"1140",-112.1574549875,33.8772598052,2022,8,7,"inat"
"1141",-111.1303892816,31.3941869042,2022,8,4,"inat"
"1142",-110.2260912075,31.4099817772,2022,8,2,"inat"
"1143",-110.2260912075,31.4099817772,2022,8,2,"inat"
"1144",-109.2059679,31.8839767,2022,8,2,"inat"
"1145",-112.122568317,33.729586963,2022,8,5,"inat"
"1146",-111.529945,35.1196721667,2022,8,2,"inat"
"1147",-109.1619873047,31.8949128793,2022,7,16,"inat"
"1148",-111.7313882488,35.1611303475,2022,7,31,"inat"
"1149",-110.9561372548,32.3864840589,2022,7,29,"inat"
"1150",-111.1906465384,31.4287635192,2022,7,27,"inat"
"1151",-111.1894083333,31.4314166667,2022,7,27,"inat"
"1152",-109.2056612377,31.8833163077,2022,7,16,"inat"
"1153",-110.6947395,35.0213656,2022,7,21,"inat"
"1154",-111.7314178684,35.1609721966,2022,7,22,"inat"
"1155",-112.1349195,36.0489221667,2022,7,20,"inat"
"1156",-112.1497902307,36.0526296385,2022,7,18,"inat"
"1157",-110.73168,32.4211366667,2022,7,17,"inat"
"1158",-112.0952306146,36.100711191,2003,11,5,"inat"
"1159",-111.9714771021,33.5639999688,2018,6,15,"inat"
"1160",-111.4792715997,33.4578856288,2012,10,31,"inat"
"1161",-111.9785,33.5087783333,2022,5,28,"inat"
"1162",-110.9208712354,32.2081777222,2022,5,22,"inat"
"1163",-110.8718616639,32.2428675625,2022,5,15,"inat"
"1164",-112.1225737292,33.7295999442,2020,12,11,"inat"
"1165",-110.9674970967,32.2368435261,2022,5,6,"inat"
"1166",-111.0511695,31.5677833333,2021,12,20,"inat"
"1167",-112.0883115408,33.3711146222,2022,5,1,"inat"
"1168",-112.3072442127,34.6182176707,2019,7,19,"inat"
"1169",-111.7345116667,33.6016783333,2021,9,10,"inat"
"1170",-111.168174,32.244013,2022,4,5,"inat"
"1171",-111.870925,33.39103667,2022,3,22,"inat"
"1172",-110.584263,31.781196,2014,9,6,"inat"
"1173",-111.944635,33.461841,2018,3,19,"inat"
"1174",-112.312226261,33.4432737629,2022,3,17,"inat"
"1175",-111.9680563304,33.4919090305,2022,3,13,"inat"
"1176",-111.8705366667,33.390675,2022,3,13,"inat"
"1177",-110.9807530172,32.3395795165,2022,3,10,"inat"
"1178",-111.1594720051,33.2792403523,2022,3,11,"inat"
"1179",-111.051225,31.5677616667,2022,3,3,"inat"
"1180",-111.0511861667,31.56775,2022,3,1,"inat"
"1181",-110.95398,32.2319116667,2022,3,3,"inat"
"1182",-111.9453368574,33.4611842925,2013,10,20,"inat"
"1183",-110.9815906253,32.339440195,2022,3,1,"inat"
"1184",-111.8887940379,33.4033132965,2022,2,26,"inat"
"1185",-110.9815906253,32.339440195,2022,2,15,"inat"
"1186",-111.6319413558,33.8484248801,2013,9,29,"inat"
"1187",-111.1595361667,33.27918,2022,2,20,"inat"
"1188",-111.1584945,33.2787133333,2022,2,20,"inat"
"1189",-111.1595361667,33.2792166667,2022,2,20,"inat"
"1190",-111.8188166667,33.4132283333,2022,1,26,"inat"
"1191",-112.269164192,33.3889966622,2022,2,13,"inat"
"1192",-110.8344302,32.1841784,2022,2,8,"inat"
"1193",-110.9863340928,31.8556335239,2021,11,11,"inat"
"1194",-111.8836185,33.5133147,2022,1,10,"inat"
"1195",-112.031911,33.7063046,2022,1,27,"inat"
"1196",-112.031911,33.7063046,2022,1,27,"inat"
"1197",-112.031911,33.7063046,2022,1,26,"inat"
"1198",-111.9514472,33.8931706997,2021,10,11,"inat"
"1199",-112.9034596331,32.2802661071,2022,1,19,"inat"
"1200",-111.8797509,33.5141704479,2022,1,22,"inat"
"1201",-112.4349361111,34.5956194444,2021,9,4,"inat"
"1202",-112.4402694444,34.6003805556,2021,9,4,"inat"
"1203",-112.0709671306,33.4224700827,2022,1,17,"inat"
"1204",-112.0722253877,33.4267574619,2022,1,17,"inat"
"1205",-110.9815906253,32.339440195,2022,1,11,"inat"
"1206",-111.9422616667,33.4603116667,2022,1,11,"inat"
"1207",-112.4691861111,34.5311694444,2021,8,21,"inat"
"1208",-112.075361645,33.6321777363,2021,12,23,"inat"
"1209",-110.9815906253,32.339440195,2022,1,4,"inat"
"1210",-111.9151166667,33.37075,2022,1,3,"inat"
"1211",-109.287508402,31.9006674572,2007,9,1,"inat"
"1212",-110.9815906253,32.339440195,2021,12,28,"inat"
"1213",-110.9815906253,32.339440195,2021,12,23,"inat"
"1214",-110.9815906253,32.339440195,2021,12,23,"inat"
"1215",-110.9553916667,32.2400666667,2021,12,21,"inat"
"1216",-111.9254900659,33.5503349991,2021,12,23,"inat"
"1217",-111.94237,33.4603366667,2021,12,23,"inat"
"1218",-114.0816412901,35.20342686,2021,10,9,"inat"
"1219",-114.08164112,35.20342636,2021,10,9,"inat"
"1220",-111.1666028333,32.243195,2021,12,23,"inat"
"1221",-111.8836185,33.5133147,2021,12,19,"inat"
"1222",-110.9553666667,32.24007,2021,12,21,"inat"
"1223",-111.168174,32.244013,2021,12,20,"inat"
"1224",-112.6947783333,33.9327516667,2021,11,26,"inat"
"1225",-111.158625,33.2790283333,2021,12,14,"inat"
"1226",-111.1674283333,32.2436833333,2021,12,11,"inat"
"1227",-110.901695,32.22582,2021,12,12,"inat"
"1228",-111.9783871594,33.5416662216,2021,12,12,"inat"
"1229",-110.98133948,32.33946698,2021,12,11,"inat"
"1230",-110.98002979,32.33891729,2021,12,11,"inat"
"1231",-111.16745,32.2434,2021,12,8,"inat"
"1232",-112.031425,33.7064366667,2021,12,9,"inat"
"1233",-110.9815906253,32.339440195,2021,12,7,"inat"
"1234",-111.7657383333,33.2405533333,2021,12,6,"inat"
"1235",-111.7656366667,33.2405883333,2021,12,6,"inat"
"1236",-111.7658666667,33.2395466667,2021,12,6,"inat"
"1237",-111.9680619,33.4919386,2021,12,6,"inat"
"1238",-111.9680619,33.4919386,2021,12,6,"inat"
"1239",-111.6399406269,33.4479557096,2021,12,6,"inat"
"1240",-111.0463786318,31.5621742432,2021,11,29,"inat"
"1241",-111.7678818559,34.8590651569,2021,12,1,"inat"
"1242",-111.9466366,33.6007075,2021,12,4,"inat"
"1243",-111.9466366,33.6007075,2021,12,2,"inat"
"1244",-111.1589869763,33.2800965106,2021,12,3,"inat"
"1245",-113.95813976,36.25620049,2021,12,2,"inat"
"1246",-114.1988833333,34.4216033333,2021,12,2,"inat"
"1247",-110.9815906253,32.339440195,2021,11,30,"inat"
"1248",-111.9022120627,33.4670393788,2021,11,29,"inat"
"1249",-111.0461884305,31.5616427,2021,11,29,"inat"
"1250",-111.046496649,31.5621066085,2021,11,29,"inat"
"1251",-111.9466366,33.6007075,2021,11,29,"inat"
"1252",-111.9466366,33.6007075,2021,11,29,"inat"
"1253",-111.7645194444,33.2396944444,2021,11,28,"inat"
"1254",-114.3480133333,34.4665083333,2021,11,26,"inat"
"1255",-111.9680619,33.4919386,2021,11,27,"inat"
"1256",-111.8840024528,33.5118899122,2021,11,24,"inat"
"1257",-112.8725759313,32.5470387054,2021,11,25,"inat"
"1258",-111.0310007054,32.262032222,2021,11,21,"inat"
"1259",-111.0503221667,31.5676966667,2021,11,23,"inat"
"1260",-111.1662138333,32.2433466667,2021,11,23,"inat"
"1261",-111.1971133333,32.25472,2021,11,23,"inat"
"1262",-110.9815906253,32.339440195,2021,11,23,"inat"
"1263",-112.6947309428,33.932760854,2021,11,21,"inat"
"1264",-111.1697560446,32.2438706271,2021,11,18,"inat"
"1265",-111.1775342227,32.2398264844,2021,11,18,"inat"
"1266",-109.8320093864,32.8941637618,2021,11,20,"inat"
"1267",-110.1072222222,31.3859805556,2021,11,20,"inat"
"1268",-111.9680619,33.4919386,2021,11,20,"inat"
"1269",-111.1662916667,32.24305,2021,11,19,"inat"
"1270",-111.9466366,33.6007075,2021,11,19,"inat"
"1271",-111.0153924807,31.7965186859,2021,11,17,"inat"
"1272",-112.4134131573,33.4243052857,2021,11,17,"inat"
"1273",-114.1628111667,34.2564866667,2021,11,12,"inat"
"1274",-110.9815906253,32.339440195,2021,11,16,"inat"
"1275",-112.6947686737,33.9328472175,2021,11,3,"inat"
"1276",-112.3031854665,33.4818604551,2021,11,14,"inat"
"1277",-111.8563573435,34.5633570023,2021,11,14,"inat"
"1278",-111.9458056614,33.4601158685,2021,11,12,"inat"
"1279",-110.4925616667,32.1206445,2021,8,7,"inat"
"1280",-109.1160752021,31.898186703,2011,10,24,"inat"
"1281",-110.874732,32.2596871,2021,11,12,"inat"
"1282",-111.1138365737,32.375829868,2021,10,22,"inat"
"1283",-112.6945880614,33.932859851,2021,11,12,"inat"
"1284",-110.9815906253,32.339440195,2021,11,9,"inat"
"1285",-114.3407516479,34.4661483765,2021,10,2,"inat"
"1286",-112.159125,33.6078033333,2021,11,9,"inat"
"1287",-112.4783083333,33.4033866667,2021,11,8,"inat"
"1288",-110.9553533333,32.2398333333,2021,11,8,"inat"
"1289",-111.6586845741,33.2555292364,2021,11,2,"inat"
"1290",-112.1647874157,33.8010906309,2021,11,5,"inat"
"1291",-109.763345,32.800755,2021,11,6,"inat"
"1292",-112.031911,33.7063046,2021,11,6,"inat"
"1293",-111.857795,36.5027083333,2021,10,30,"inat"
"1294",-112.0352861667,33.7058216667,2021,11,6,"inat"
"1295",-111.8840019499,33.5118480446,2021,11,4,"inat"
"1296",-111.9680619,33.4919386,2021,11,5,"inat"
"1297",-112.0602441725,33.6268170418,2021,11,5,"inat"
"1298",-112.11418,36.0497,2021,10,25,"inat"
"1299",-112.031911,33.7063046,2021,10,30,"inat"
"1300",-112.031911,33.7063046,2021,10,30,"inat"
"1301",-112.031911,33.7063046,2021,10,30,"inat"
"1302",-111.968039263,33.4919466663,2021,10,29,"inat"
"1303",-110.9191359722,32.24271625,2021,10,29,"inat"
"1304",-110.934344731,32.3681456674,2021,10,28,"inat"
"1305",-112.6949083333,33.9328533333,2021,10,23,"inat"
"1306",-110.7514055818,32.2796450691,2021,10,27,"inat"
"1307",-110.9817716667,32.3392616667,2021,10,25,"inat"
"1308",-111.0922898776,34.3287443459,2021,10,1,"inat"
"1309",-110.7911123336,32.3318379326,2021,10,23,"inat"
"1310",-110.8394215854,32.2352640764,2021,10,23,"inat"
"1311",-111.9680619,33.4919386,2021,10,22,"inat"
"1312",-112.2385166667,33.578725,2021,10,21,"inat"
"1313",-111.88385,33.51208,2021,10,21,"inat"
"1314",-111.7861530116,33.4633593288,2021,10,20,"inat"
"1315",-111.1179361667,33.3774633333,2021,10,13,"inat"
"1316",-110.83393,32.219925,2021,10,17,"inat"
"1317",-112.73445555,36.85821945,2021,9,25,"inat"
"1318",-110.9815906253,32.339440195,2021,10,14,"inat"
"1319",-112.0587083333,36.20708055,2021,9,23,"inat"
"1320",-111.8841063046,33.5108158551,2021,10,13,"inat"
"1321",-112.031911,33.7063046,2021,10,13,"inat"
"1322",-111.1595408544,33.2792031038,2021,10,6,"inat"
"1323",-111.1592471667,33.2801783333,2021,10,8,"inat"
"1324",-112.0883115408,33.3711146222,2021,10,8,"inat"
"1325",-109.1622469,31.8988603,2021,10,8,"inat"
"1326",-111.882745,33.5119466667,2021,10,7,"inat"
"1327",-109.8690366667,34.0804883333,2021,8,23,"inat"
"1328",-111.9148158997,33.5580752403,2021,10,6,"inat"
"1329",-112.694825,33.933081,2021,10,6,"inat"
"1330",-109.92609138,31.39377448,2021,10,5,"inat"
"1331",-110.8822,31.7339516667,2021,8,27,"inat"
"1332",-112.031911,33.7063046,2021,10,4,"inat"
"1333",-111.0512388333,31.567945,2021,10,4,"inat"
"1334",-112.031911,33.7063046,2021,10,4,"inat"
"1335",-112.031911,33.7063046,2021,10,4,"inat"
"1336",-110.9498022,31.6742041,2021,10,1,"inat"
"1337",-111.7544327425,34.9447771691,2021,9,29,"inat"
"1338",-111.7872096537,33.5908342881,2021,10,3,"inat"
"1339",-111.0341183,31.7668815,2021,9,29,"inat"
"1340",-110.9550660476,32.2390516431,2021,10,1,"inat"
"1341",-112.1314666667,36.49301945,2021,9,22,"inat"
"1342",-111.9946975708,33.5956115723,2021,9,29,"inat"
"1343",-112.6937065189,33.9312264268,2021,9,26,"inat"
"1344",-112.6929863458,33.9325319821,2021,9,26,"inat"
"1345",-112.6774484554,33.9173011943,2021,9,30,"inat"
"1346",-112.691321605,33.9303869996,2021,9,30,"inat"
"1347",-112.1202724614,36.0546534788,2021,9,30,"inat"
"1348",-109.3477070332,33.2691384111,2021,9,21,"inat"
"1349",-113.3139944444,36.3585027778,2021,9,22,"inat"
"1350",-112.1329748696,35.9725782431,2021,9,27,"inat"
"1351",-110.7606411,31.5388588,2021,9,6,"inat"
"1352",-110.7606411,31.5388588,2021,9,6,"inat"
"1353",-110.8699264526,31.4886074066,2021,9,25,"inat"
"1354",-112.1858860039,36.0289647051,2021,9,24,"inat"
"1355",-111.0512166667,31.5678666667,2021,9,23,"inat"
"1356",-109.76335,32.8006611111,2021,9,22,"inat"
"1357",-112.012980534,34.7557382351,2021,9,19,"inat"
"1358",-110.954925,32.2370333333,2021,9,21,"inat"
"1359",-109.2608204001,31.9261586886,2021,9,18,"inat"
"1360",-109.2600748934,31.924170507,2021,9,18,"inat"
